12196-0,TINTA MARAJET DI-LSX 488 BLACK 500 ML-.,"4,00",UN,"186,90","484,00","747,60","35,26%"
,Total :,"12,00",,"186,90","1.459,08","2.242,80","34,94%"
20.165,ACESSÓRIOS JATO DE TINTA | DIVERSOS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
15001-0,CLIP P/ CARTUCHO SERIE 3000/5000 PRETO 1X100 (CX C/ 30)-.,"2,00",PCT,"35,00","34,51","70,00","50,70%"
,Total :,"2,00",,"35,00","34,51","70,00","50,71%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0021/,79
PB,CAMPINA GRANDE,,,,,,
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115073-0LONA UNIBANNER BRILHO F.P. 1000x1000 300g 3,20mt-.",,"1.600,00",M2,"6,21","5.289,60","9.930,00","46,73%"
"20115054-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,20mt-.",,"110,00",M2,"6,60","453,78","726,00","37,50%"
"20115055-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,50mt-.",,"125,00",M2,"6,99","517,86","874,00","40,75%"
"20115047-0LONA UNIBANNER BRILHO F.P. 300x500 380g 3,20mt-.",,"560,00",M2,"6,81","2.321,67","3.814,00","39,13%"
"20115061-0LONA UNIBANNER BRILHO F.P. 300x500 440g 2,50mt-.",,"125,00",M2,"7,83","583,00","979,25","40,46%"
20115133-0LONA UNIBANNER BRILHO F.P. 500x500 280g 9*9 320cm-.,,"1.600,00",M2,"5,70","5.517,12","9.120,00","39,51%"
"2012050-0LONA UNIBANNER FOSCA F.P. 300x500 380g 3,20mt-.",,"390,00",M2,"7,50","1.744,90","2.925,00","40,35%"
,Total :,"4.510,00",,"6,29","16.427,94","28.368,25","42,09%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011100-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,06mt-.",,"583,00",M2,"5,96","1.878,78","3.473,20","45,91%"
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"571,50",M2,"5,39","1.944,87","3.078,60","36,83%"
"2011056-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,37mt-.",,"205,50",M2,"5,30","679,32","1.089,15","37,63%"
"2011104-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,52mt-.",,"228,00",M2,"7,30","733,82","1.664,40","55,91%"
"2011115-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,06mt-.",,"371,00",M2,"5,43","1.215,92","2.015,30","39,67%"
"2011116-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,27mt-.",,"254,00",M2,"5,37","856,67","1.364,00","37,19%"
"2011117-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,52mt-.",,"152,00",M2,"5,30","513,06","805,60","36,31%"
"2011045-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,06mt-.",,"530,00",M2,"4,73","1.536,68","2.509,20","38,76%"
"2011046-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,27mt-.",,"1.016,00",M2,"4,79","2.982,37","4.865,10","38,70%"
"2011047-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,52mt-.",,"76,00",M2,"4,60","226,53","349,60","35,20%"
"2011023-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO CC C/ 1,37mt (IV2200)-.",,"342,50",M2,"11,20","2.471,51","3.836,00","35,57%"
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"53,00",M2,"6,49","192,85","344,00","43,94%"
2011007-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.52mt-.,,"76,00",M2,"6,05","279,85","460,00","39,16%"
"2011018-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,06mt-.",,"106,00",M2,"7,03","437,39","745,70","41,34%"
"2011019-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,27mt-.",,"127,00",M2,"7,04","546,24","894,00","38,90%"
"2011070-0VINIL UNITRAMA UT100WD (NV3801) PERMANENTE GREY MATTE C/ 1,06mt-.",,"159,00",M2,"8,04","780,85","1.279,00","38,95%"
,Total :,"4.850,50",,"5,93","17.276,69","28.772,85","39,95%"
2003.2051,ACM | UNIBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013108-0ACM UNIBOND ESP.GOLD MIRROR 3mm 1.22 x 5.00mt T829-.,,"1,00",UN,"850,00","504,99","850,00","40,59%"
,Total :,"1,00",,"850,00","504,99","850,00","40,59%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0022/,79
PB,CAMPINA GRANDE,,,,,,
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"3,00",UN,"605,00","1.084,15","1.815,00","40,27%"
2013197-0ACM UNIBOND BRANCO FOSCO 3mm,1.50 x 5.00mt UNI8813-.,"9,00",UN,"601,67","3.202,40","5.415,00","40,86%"
2013199-0ACM UNIBOND CAFE 3mm,1.50 x 5.00mt 8834-.,"2,00",UN,"590,00","726,38","1.180,00","38,44%"
2013081-0ACM UNIBOND PRATA METALIZADO 3mm,1.50 x 5.00mt 8801-.,"15,00",UN,"560,00","5.335,86","8.400,00","36,48%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"2,00",UN,"590,00","723,43","1.180,00","38,69%"
2013050-0ACM UNIBOND PRETO FOSCO 3mm 1.50 x 5.00mt UNI8866-.,,"18,00",UN,"602,89","6.510,40","10.852,00","40,01%"
2013200-0ACM UNIBOND RUBI 3mm,1.50 x 5.00mt 8833-.,"9,00",UN,"591,22","3.253,43","5.321,00","38,86%"
2013201-0ACM UNIBOND VERDE INTENSO 3mm,1.50 x 5.00mt 8840-.,"9,00",UN,"577,56","3.225,17","5.198,00","37,95%"
,Total :,"67,00",,"587,48","24.061,24","39.361,00","38,87%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013219-0ACM SIGNBOND AMARELO ALTO BRILHO 3mm 1.22 x 5.00mt T8821-.,,"8,00",UN,"426,00","2.041,60","3.408,00","40,09%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"24,00",UN,"413,92","5.841,20","9.934,00","41,20%"
2013138-0ACM SIGNBOND DOURADO 3mm 1.22 x 5.00mt 8810-.,,"5,00",UN,"444,00","1.300,18","2.220,00","41,43%"
2013163-0ACM SIGNBOND PINK ALTO BRILHO 3mm 1.22 x 5.00mt GMH200407-.,,"5,00",UN,"430,00","1.289,78","2.150,00","40,01%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"1,00",UN,"442,00","264,34","442,00","40,19%"
2013128-0ACM SIGNBOND PRETO FOSCO 3mm 1.22 x 5.00mt UNI8866-.,,"3,00",UN,"440,00","788,11","1.320,00","40,29%"
2013157-0ACM SIGNBOND SILVER GREY 3mm 1.22 x 5.00mt 8802-.,,"1,00",UN,"435,00","258,12","435,00","40,66%"
,Total :,"47,00",,"423,60","11.783,33","19.909,00","40,81%"
2003.2054,ACM | PVDF,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013115-0ACM UNIBOND ARCHIE PRETO FOSCO PVDF 4mm (0.30) 1.50 x 5.00mt (8866)-.,,"8,00",UN,"1.250,00","5.501,33","10.000,00","44,99%"
,Total :,"8,00",,"1.250,00","5.501,33","10.000,00","44,99%"
2015.2012,PSAI | MAXPOLI,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2017500-0CHAPA PS RES PSAI 1,00 X 2,00 MT BRANCA * 090 (1mm)-.",,"5,00",UN,"43,00","126,72","215,00","41,06%"
,Total :,"5,00",,"43,00","126,72","215,00","41,06%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"5,00",UN,"155,38","487,08","776,90","37,30%"
2019104-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 20MM-.,,"5,00",UN,"360,00","1.079,33","1.800,00","40,04%"
,Total :,"10,00",,"257,69","1.566,40","2.576,90","39,21%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260019-0ACRILICO UNIGLASS BRANCO 2mm c/ 1,00mt X 2,00mt NEW-.",,"2,00",UN,"215,00","257,64","430,00","40,08%"
"20260044-0ACRILICO UNIGLASS CRISTAL 10mm c/ 1,00mt X 2,00mt-.",,"1,00",UN,"1.050,00","622,12","1.050,00","40,75%"
"20260016-0ACRILICO UNIGLASS CRISTAL 2mm c/ 1,00mt X 2,00mt NEW-.",,"4,00",UN,"182,25","437,27","729,00","40,02%"
,Total :,"7,00",,"315,57","1.317,03","2.209,00","40,38%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0023/,79
PB,CAMPINA GRANDE,,,,,,
2030.2003,ACESSÓRIOS SIGN | SOLVENTE,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2018015-0VERNIZ I9 NOVE COAT BRILHANTE 1LT (CX C/ 12)-.,,"1,00",UN,"103,00","61,33","103,00","40,46%"
,Total :,"1,00",,"103,00","61,33","103,00","40,46%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2015045-0FITA FUSION DUPLA FACE P/ ACM BRANCA 1,6 MM 19 X 20 MM-.",,"9,00",UN,"85,00","440,15","765,00","42,46%"
2015043-0FITA NORBOND AD FA2000-3BI 19mmX20m-.,,"5,00",UN,"157,00","470,62","785,00","40,05%"
,Total :,"14,00",,"110,71","910,77","1.550,00","41,24%"
2030.201,ACESSÓRIOS SIGN | PONTEIRAS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2017003-0PONTEIRAS DE 3/4 BRANCA PCT 100-.,,"1,00",PCT,"20,00","11,17","20,00","44,15%"
,Total :,"1,00",,"20,00","11,17","20,00","44,15%"
2030.2057,ACESSÓRIOS SIGN | SELANTE/SILICONE NEOKLON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
13796-0,SILICONE NEOKLON NEUTRO P/ ACM 260G BRANCO-.,"5,00",UN,"35,00","96,89","175,00","44,63%"
,Total :,"5,00",,"35,00","96,89","175,00","44,63%"
,TOTAL CIDADE:,"10.230,50",,,"85.537,26","144.575,68","40,84%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0024/,79
PB,CATOLE DO ROCHA,,,,,,
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013111-0ACM UNIBOND AMARELO ALTO BRILHO 3mm,1.50 x 5.00mt 8821-.,"16,00",UN,"560,00","5.786,56","8.960,00","35,42%"
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"16,00",UN,"560,00","5.782,15","8.960,00","35,47%"
2013074-0ACM UNIBOND GRAFITE 3mm 1.50 x 5.00mt,8863-.,"13,00",UN,"560,00","4.567,90","7.280,00","37,25%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"7,00",UN,"570,00","2.491,51","3.990,00","37,56%"
2013050-0ACM UNIBOND PRETO FOSCO 3mm 1.50 x 5.00mt UNI8866-.,,"6,00",UN,"560,00","2.188,48","3.360,00","34,87%"
2013097-0ACM UNIBOND VERMELHO ALTO BRILHO 3mm,1.50 x 5.00mt T802-.,"7,00",UN,"565,00","2.516,99","3.955,00","36,36%"
,Total :,"65,00",,"561,62","23.333,58","36.505,00","36,08%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"2,00",UN,"420,00","498,61","840,00","40,64%"
2013138-0ACM SIGNBOND DOURADO 3mm 1.22 x 5.00mt 8810-.,,"4,00",UN,"407,50","1.040,14","1.630,00","36,19%"
2013136-0ACM SIGNBOND ESP.MADEIRA ESCURO 3mm 1.22 x 5.00mt T824-.,,"2,00",UN,"620,00","793,82","1.240,00","35,98%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"1,00",UN,"420,00","259,71","420,00","38,16%"
2013157-0ACM SIGNBOND SILVER GREY 3mm 1.22 x 5.00mt 8802-.,,"4,00",UN,"420,00","1.032,47","1.680,00","38,54%"
,Total :,"13,00",,"446,92","3.624,74","5.810,00","37,61%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"2,00",UN,"177,50","211,05","355,00","40,55%"
2019104-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 20MM-.,,"2,00",UN,"360,00","431,73","720,00","40,04%"
,Total :,"4,00",,"268,75","642,78","1.075,00","40,21%"
,TOTAL CIDADE:,"82,00",,,"27.601,10","43.390,00","36,39%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0025/,79
PB,CONCEICAO,,,,,,
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"80,00",M2,"7,96","373,83","637,00","41,31%"
,Total :,"80,00",,"7,96","373,83","637,00","41,31%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"254,00",M2,"5,70","864,39","1.448,00","40,30%"
,Total :,"254,00",,"5,70","864,39","1.448,00","40,30%"
,TOTAL CIDADE:,"334,00",,,"1.238,22","2.085,00","40,61%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0026/,79
PB,CONDE,,,,,,
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"2,00",UN,"575,00","707,23","1.150,00","38,50%"
,Total :,"2,00",,"575,00","707,23","1.150,00","38,50%"
,TOTAL CIDADE:,"2,00",,,"707,23","1.150,00","38,50%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0027/,79
PB,DONA INES,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3033-0,"CART. DE TONER COMP. COM PM CE285A 1,6K EVOLUT(CX C/ 20)-.","6,00",PC,"35,00","98,65","210,00","53,02%"
,Total :,"6,00",,"35,00","98,65","210,00","53,02%"
,TOTAL CIDADE:,"6,00",,,"98,65","210,00","53,02%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0028/,79
PB,ESPERANCA,,,,,,
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"320,00",M2,"7,99","1.528,10","2.556,80","40,23%"
,Total :,"320,00",,"7,99","1.528,10","2.556,80","40,23%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"212,00",M2,"6,99","771,40","1.481,80","47,94%"
2011053-0VINIL UNITRAMA UT100BK MATTE ( NV2113/2205 ) C/ 1.27mt-.,,"63,50",M2,"5,77","233,92","366,40","36,16%"
,Total :,"275,50",,"6,71","1.005,33","1.848,20","45,61%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"2,00",UN,"390,00","486,77","780,00","37,59%"
2013155-0ACM SIGNBOND GRAFITE ESCURO 3mm 1.22 x 5.00mt 8865-.,,"25,00",UN,"390,00","6.284,36","9.750,00","35,55%"
2013163-0ACM SIGNBOND PINK ALTO BRILHO 3mm 1.22 x 5.00mt GMH200407-.,,"3,00",UN,"430,00","773,87","1.290,00","40,01%"
2013129-0ACM SIGNBOND VERMELHO ALTO BRILHO 3mm 1.22 x 5.00mt T802-.,,"1,00",UN,"390,00","260,34","390,00","33,25%"
,Total :,"31,00",,"393,87","7.805,34","12.210,00","36,07%"
2020.2033,CHAPA PVC | BOLD,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019136-0PVC EXPANDIDO BOLDCELL BRANCO 1120x2440 - 20MM-.,,"2,00",UN,"435,00","624,85","870,00","28,18%"
,Total :,"2,00",,"435,00","624,85","870,00","28,18%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2015041-0FITA NORBOND AD 2163F-3BI 19mmX20m-.,,"11,00",UN,"118,64","684,55","1.305,00","47,54%"
,Total :,"11,00",,"118,64","684,55","1.305,00","47,54%"
2030.2057,ACESSÓRIOS SIGN | SELANTE/SILICONE NEOKLON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
13799-0,SILICONE NEOKLON NEUTRO P/ ACM 260G CINZA-.,"20,00",UN,"35,00","418,36","700,00","40,23%"
,Total :,"20,00",,"35,00","418,36","700,00","40,23%"
,TOTAL CIDADE:,"659,50",,,"12.066,51","19.490,00","38,09%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0029/,79
PB,GUARABIRA,,,,,,
10.113,CARTUCHO DE TONER | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3462-0,CART. DE TONER COMP. COM BROTHER TN1060/DCP-1512/HL-1112 1K EVOLUT (CX C/ 20)-.,"20,00",PC,"22,00","201,21","440,00","54,27%"
3943-0,"CART. DE TONER COMP. COM BROTHER TN660/630/2340/2370 2,6K EVOLUT(CX C/ 10)-.","13,00",PC,"28,00","189,43","364,00","47,96%"
,Total :,"33,00",,"24,36","390,64","804,00","51,41%"
10.115,CARTUCHO DE TONER | SAMSUNG,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3934-0,"CART. DE TONER COMP. COM SAMSUNG D101 ML2165 1,5K CHMT(CX C/15)-.","1,00",PC,"65,00","22,37","65,00","65,58%"
,Total :,"1,00",,"65,00","22,37","65,00","65,58%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3458-0,"KIT FOTOCONDUTOR COMP. COM BROTHER DR1060/1000/1010/1020/1030 10K EVOLUT (CX C/20)-.2,00",,PC,"35,00","32,05","70,00","54,21%"
,Total :,"2,00",,"35,00","32,05","70,00","54,21%"
12.215,TONER | ASTON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10990-0,TONER ASTON P/USO EM BROTHER AT30 (TN430/540/580/650/720/750/780) BAG 1KG-.,"1,00",KG,"98,00","56,83","98,00","42,01%"
10996-0,TONER ASTON P/USO EM PM AT220SG (435/436/285/2016/283/278/7553) 1KG BAG(CX C/20)-.,"2,00",KG,"67,00","87,05","134,00","35,04%"
10992-0,TONER ASTON P/USO EM SAMSUNG AT2001SG (1710/2850/D101/D105) 1KG BAG(CX C/20)-.,"1,00",KG,"95,00","50,03","95,00","47,34%"
,Total :,"4,00",,"81,75","193,90","327,00","40,70%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"2,00",UN,"47,50","43,12","95,00","54,61%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"1,00",UN,"50,00","21,57","50,00","56,86%"
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,"30,00",UN,"6,00","82,66","180,00","54,08%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,"15,00",UN,"6,00","41,24","90,00","54,18%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"30,00",UN,"6,00","81,27","180,00","54,85%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,"20,00",UN,"6,00","54,25","120,00","54,79%"
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"3,00",UN,"38,33","52,83","115,00","54,06%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"2,00",UN,"40,00","36,00","80,00","55,00%"
,Total :,"103,00",,"8,83","412,95","910,00","54,62%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115055-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,50mt-.",,"125,00",M2,"6,96","517,86","870,00","40,48%"
"20115061-0LONA UNIBANNER BRILHO F.P. 300x500 440g 2,50mt-.",,"125,00",M2,"7,20","583,00","900,00","35,22%"
"2012050-0LONA UNIBANNER FOSCA F.P. 300x500 380g 3,20mt-.",,"160,00",M2,"7,13","683,81","1.140,00","40,02%"
,Total :,"410,00",,"7,10","1.784,67","2.910,00","38,67%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 09:01,,h,Página :,0030/,79
PB,GUARABIRA,,,,,,
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011100-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,06mt-.",,"53,00",M2,"5,38","170,80","285,00","40,07%"
"2011073-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO BRILHO C/ 1,06mt (IV2000)-.",,"53,00",M2,"10,47","349,92","555,00","36,95%"
"2011023-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO CC C/ 1,37mt (IV2200)-.",,"137,00",M2,"12,06","988,61","1.652,00","40,16%"
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"53,00",M2,"6,06","192,85","321,00","39,92%"
2011054-0VINIL UNITRAMA UT100BK MATTE ( NV2113 ) C/ 1.52mt-.,,"76,00",M2,"6,00","280,70","456,00","38,44%"
2011052-0VINIL UNITRAMA UT100BK MATTE ( NV2113/2205 ) C/ 1.06mt-.,,"53,00",M2,"6,00","199,01","318,00","37,42%"
2011053-0VINIL UNITRAMA UT100BK MATTE ( NV2113/2205 ) C/ 1.27mt-.,,"127,00",M2,"5,98","467,84","760,00","38,44%"
,Total :,"552,00",,"7,88","2.649,72","4.347,00","39,04%"
2003.2051,ACM | UNIBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013108-0ACM UNIBOND ESP.GOLD MIRROR 3mm 1.22 x 5.00mt T829-.,,"1,00",UN,"680,00","504,99","680,00","25,74%"
2013217-0ACM UNIBOND NAVY BLUE 3mm 1.22 x 5.00mt T8852-.,,"1,00",UN,"434,00","254,94","434,00","41,26%"
,Total :,"2,00",,"557,00","759,94","1.114,00","31,78%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013111-0ACM UNIBOND AMARELO ALTO BRILHO 3mm,1.50 x 5.00mt 8821-.,"3,00",UN,"586,67","1.087,68","1.760,00","38,20%"
2013197-0ACM UNIBOND BRANCO FOSCO 3mm,1.50 x 5.00mt UNI8813-.,"1,00",UN,"572,50","355,82","572,50","37,85%"
2013209-0ACM UNIBOND DEEP GREY 3mm,1.50 x 5.00mt 8872-.,"1,00",UN,"590,00","364,40","590,00","38,24%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"3,00",UN,"592,50","1.060,85","1.777,50","40,32%"
,Total :,"8,00",,"587,50","2.868,75","4.700,00","38,96%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013123-0ACM SIGNBOND AZUL ESCURO ALTO BRILHO 3mm 1.22 x 5.00mt T808-.,,"1,00",UN,"420,00","256,69","420,00","38,88%"
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"2,00",UN,"410,00","486,77","820,00","40,64%"
2013144-0ACM SIGNBOND CHAMPAGNE 3mm 1.22 x 5.00mt 8808-.,,"1,00",UN,"430,00","253,10","430,00","41,14%"
2013156-0ACM SIGNBOND IVORY WHITE 3mm 1.22 x 5.00mt 8815-.,,"2,00",UN,"420,00","520,46","840,00","38,04%"
2013126-0ACM SIGNBOND PRATA METALIZADO 3mm 1.22 x 5.00mt 8801-.,,"1,00",UN,"439,00","258,56","439,00","41,10%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"1,00",UN,"445,00","264,34","445,00","40,60%"
,Total :,"8,00",,"424,25","2.039,91","3.394,00","39,90%"
